target.gene_info.symbol,target.id,association_score.overall,association_score.datatypes.genetic_association,association_score.datatypes.somatic_mutation,association_score.datatypes.known_drug,association_score.datatypes.affected_pathway,association_score.datatypes.rna_expression,association_score.datatypes.literature,association_score.datatypes.animal_model,target.gene_info.name
PARP8,ENSG00000151883,0.010965792926839562,0.0,0.0,0.0,0.0,0.010965792926839562,0.0,0.0,poly(ADP-ribose) polymerase family member 8
ZNF770,ENSG00000198146,0.010962850516503593,0.0,0.0,0.0,0.0,0.010962850516503593,0.0,0.0,zinc finger protein 770
LARP1,ENSG00000155506,0.010952906437218189,0.00945290643721819,0.0,0.0,0.0,0.0,0.006,0.0,"La ribonucleoprotein 1, translational regulator"
CFAP20,ENSG00000070761,0.010947867589571263,0.0,0.0,0.0,0.0,0.010947867589571263,0.0,0.0,cilia and flagella associated protein 20
GBP1,ENSG00000117228,0.010945961242523151,0.0,0.0,0.0,0.0,0.010945961242523151,0.0,0.0,guanylate binding protein 1
EPHA4,ENSG00000116106,0.010938313516335375,0.0,0.0,0.0,0.0,0.010938313516335375,0.0,0.0,EPH receptor A4
HTATSF1,ENSG00000102241,0.010934457471333214,0.0,0.0,0.0,0.0,0.010934457471333214,0.0,0.0,HIV-1 Tat specific factor 1
CNOT3,ENSG00000088038,0.010916255414485931,0.010916255414485931,0.0,0.0,0.0,0.0,0.0,0.0,CCR4-NOT transcription complex subunit 3
CSMD3,ENSG00000164796,0.01090641913502502,0.0,0.0,0.0,0.0,0.01090641913502502,0.0,0.0,CUB and Sushi multiple domains 3
ALDH3A2,ENSG00000072210,0.010900767150211961,0.0,0.0,0.0,0.0,0.010900767150211961,0.0,0.0,aldehyde dehydrogenase 3 family member A2
MED9,ENSG00000141026,0.010898153559268674,0.0,0.0,0.0,0.0,0.010898153559268674,0.0,0.0,mediator complex subunit 9
UROS,ENSG00000188690,0.010891864227197835,0.0,0.0,0.0,0.0,0.010891864227197835,0.0,0.0,uroporphyrinogen III synthase
LILRB4,ENSG00000186818,0.01088892575353384,0.01088892575353384,0.0,0.0,0.0,0.0,0.0,0.0,leukocyte immunoglobulin like receptor B4
CAMK2B,ENSG00000058404,0.01088679692569981,0.0,0.0,0.0,0.0,0.01088679692569981,0.0,0.0,calcium/calmodulin dependent protein kinase II beta
ZNF500,ENSG00000103199,0.010886022547530357,0.0,0.0,0.0,0.0,0.010886022547530357,0.0,0.0,zinc finger protein 500
EMC4,ENSG00000128463,0.010867476319995722,0.0,0.0,0.0,0.0,0.010867476319995722,0.0,0.0,ER membrane protein complex subunit 4
COX5A,ENSG00000178741,0.010866383179130083,0.0,0.0,0.0,0.0,0.010866383179130083,0.0,0.0,cytochrome c oxidase subunit 5A
EIF5,ENSG00000100664,0.010863686290712622,0.0,0.0,0.0,0.0,0.010863686290712622,0.0,0.0,eukaryotic translation initiation factor 5
RBPMS,ENSG00000157110,0.010861815915206482,0.0,0.0,0.0,0.0,0.010861815915206482,0.0,0.0,"RNA binding protein, mRNA processing factor"
EXOC5,ENSG00000070367,0.01085630710643057,0.0,0.0,0.0,0.0,0.01085630710643057,0.0,0.0,exocyst complex component 5
TRIP6,ENSG00000087077,0.010850992390058108,0.010850992390058108,0.0,0.0,0.0,0.0,0.0,0.0,thyroid hormone receptor interactor 6
FIBIN,ENSG00000176971,0.010850259492775785,0.0,0.0,0.0,0.0,0.010850259492775785,0.0,0.0,fin bud initiation factor homolog
CNOT4,ENSG00000080802,0.010850032929861229,0.0,0.0,0.0,0.0,0.010850032929861229,0.0,0.0,CCR4-NOT transcription complex subunit 4
GJC3,ENSG00000176402,0.01084836466341383,0.01084836466341383,0.0,0.0,0.0,0.0,0.0,0.0,gap junction protein gamma 3
FLRT3,ENSG00000125848,0.010848272957868279,0.0,0.0,0.0,0.0,0.010848272957868279,0.0,0.0,fibronectin leucine rich transmembrane protein 3
C15orf61,ENSG00000189227,0.010847243633553579,0.0,0.0,0.0,0.0,0.010847243633553579,0.0,0.0,chromosome 15 open reading frame 61
PEX11B,ENSG00000131779,0.0108451717910798,0.0,0.0,0.0,0.0,0.0108451717910798,0.0,0.0,peroxisomal biogenesis factor 11 beta
AGPAT1,ENSG00000204310,0.0108450164552778,0.0108450164552778,0.0,0.0,0.0,0.0,0.0,0.0,1-acylglycerol-3-phosphate O-acyltransferase 1
TOR1AIP2,ENSG00000169905,0.010833827302179896,0.0,0.0,0.0,0.0,0.010833827302179896,0.0,0.0,torsin 1A interacting protein 2
HARS2,ENSG00000112855,0.010830408280089368,0.005421914160251617,0.0,0.0,0.0,0.009474929740026464,0.0,0.0,"histidyl-tRNA synthetase 2, mitochondrial"
STOM,ENSG00000148175,0.010820579775353757,0.0,0.0,0.0,0.0,0.010820579775353757,0.0,0.0,stomatin
ITLN2,ENSG00000158764,0.01080499030649662,0.01080499030649662,0.0,0.0,0.0,0.0,0.0,0.0,intelectin 2
TM7SF3,ENSG00000064115,0.01080245390732017,0.0,0.0,0.0,0.0,0.01080245390732017,0.0,0.0,transmembrane 7 superfamily member 3
NUP85,ENSG00000125450,0.010794415138661861,0.010794415138661861,0.0,0.0,0.0,0.0,0.0,0.0,nucleoporin 85
COL4A3,ENSG00000169031,0.01078769503306406,0.0,0.0,0.0,0.0,0.01078769503306406,0.0,0.0,collagen type IV alpha 3 chain
ATP11A,ENSG00000068650,0.01078769503306406,0.0,0.0,0.0,0.0,0.01078769503306406,0.0,0.0,ATPase phospholipid transporting 11A
WASF3,ENSG00000132970,0.010777885704376749,0.0,0.0,0.0,0.0,0.010777885704376749,0.0,0.0,WASP family member 3
LAIR2,ENSG00000167618,0.010759816505014896,0.010759816505014896,0.0,0.0,0.0,0.0,0.0,0.0,leukocyte associated immunoglobulin like receptor 2
TRPV5,ENSG00000127412,0.010753560173529825,0.010753560173529825,0.0,0.0,0.0,0.0,0.0,0.0,transient receptor potential cation channel subfamily V member 5
SMAP1,ENSG00000112305,0.01075351065176264,0.0,0.0,0.0,0.0,0.01075351065176264,0.0,0.0,small ArfGAP 1
FAM78B,ENSG00000188859,0.010745084921649103,0.0,0.0,0.0,0.0,0.010745084921649103,0.0,0.0,family with sequence similarity 78 member B
VIRMA,ENSG00000164944,0.010739042423665524,0.010739042423665524,0.0,0.0,0.0,0.0,0.0,0.0,vir like m6A methyltransferase associated
PLXDC2,ENSG00000120594,0.010735983702638407,0.0,0.0,0.0,0.0,0.010735983702638407,0.0,0.0,plexin domain containing 2
ZFC3H1,ENSG00000133858,0.010733656157307234,0.0,0.0,0.0,0.0,0.010733656157307234,0.0,0.0,zinc finger C3H1-type containing
SCP2,ENSG00000116171,0.010727866762150408,0.0,0.0,0.0,0.0,0.010727866762150408,0.0,0.0,sterol carrier protein 2
RGS1,ENSG00000090104,0.010727821880972523,0.0,0.0,0.0,0.0,0.010727821880972523,0.0,0.0,regulator of G protein signaling 1
PCLO,ENSG00000186472,0.01072680264586976,0.0,0.0,0.0,0.0,0.01072680264586976,0.0,0.0,piccolo presynaptic cytomatrix protein
RNF141,ENSG00000110315,0.010723790003981055,0.0,0.0,0.0,0.0,0.010723790003981055,0.0,0.0,ring finger protein 141
GPBP1,ENSG00000062194,0.010721568606082933,0.0,0.0,0.0,0.0,0.010721568606082933,0.0,0.0,GC-rich promoter binding protein 1
EGFL8,ENSG00000241404,0.010708447312936187,0.010708447312936187,0.0,0.0,0.0,0.0,0.0,0.0,EGF like domain multiple 8
TMOD1,ENSG00000136842,0.010699174201497678,0.0,0.0,0.0,0.0,0.010699174201497678,0.0,0.0,tropomodulin 1
HNRNPH2,ENSG00000126945,0.010695616596715517,0.0,0.0,0.0,0.0,0.010695616596715517,0.0,0.0,heterogeneous nuclear ribonucleoprotein H2
RSRC2,ENSG00000111011,0.010672616228140128,0.0,0.0,0.0,0.0,0.010672616228140128,0.0,0.0,arginine and serine rich coiled-coil 2
VPS26B,ENSG00000151502,0.010671494708653516,0.0,0.0,0.0,0.0,0.010671494708653516,0.0,0.0,"VPS26, retromer complex component B"
VMA21,ENSG00000160131,0.010670208828845286,0.0,0.0,0.0,0.0,0.010670208828845286,0.0,0.0,vacuolar ATPase assembly factor VMA21
MRPS30,ENSG00000112996,0.010663276536561515,0.0,0.0,0.0,0.0,0.010663276536561515,0.0,0.0,mitochondrial ribosomal protein S30
DPH3,ENSG00000154813,0.01065441270300245,0.0,0.0,0.0,0.0,0.01065441270300245,0.0,0.0,diphthamide biosynthesis 3
BTF3L4,ENSG00000134717,0.010644169103521782,0.0,0.0,0.0,0.0,0.010644169103521782,0.0,0.0,basic transcription factor 3 like 4
ATP8A2,ENSG00000132932,0.010628107853442436,0.0,0.0,0.0,0.0,0.010628107853442436,0.0,0.0,ATPase phospholipid transporting 8A2
UTP18,ENSG00000011260,0.010622887474015614,0.0,0.0,0.0,0.0,0.010622887474015614,0.0,0.0,UTP18 small subunit processome component
KBTBD6,ENSG00000165572,0.010622558263086558,0.0,0.0,0.0,0.0,0.010622558263086558,0.0,0.0,kelch repeat and BTB domain containing 6
SLC35A4,ENSG00000176087,0.010618672706186771,0.010618672706186771,0.0,0.0,0.0,0.0,0.0,0.0,solute carrier family 35 member A4
CNTRL,ENSG00000119397,0.010612604202770493,0.0,0.0,0.0,0.0,0.010612604202770493,0.0,0.0,centriolin
SPAG7,ENSG00000091640,0.010610651742253039,0.010610651742253039,0.0,0.0,0.0,0.0,0.0,0.0,sperm associated antigen 7
SLCO4A1,ENSG00000101187,0.010601461979056781,0.0,0.0,0.0,0.0,0.010601461979056781,0.0,0.0,solute carrier organic anion transporter family member 4A1
MRPS33,ENSG00000090263,0.010599039759607562,0.0,0.0,0.0,0.0,0.010599039759607562,0.0,0.0,mitochondrial ribosomal protein S33
C19orf25,ENSG00000119559,0.010597265296636252,0.010597265296636252,0.0,0.0,0.0,0.0,0.0,0.0,chromosome 19 open reading frame 25
PNISR,ENSG00000132424,0.010582857944485418,0.0,0.0,0.0,0.0,0.010582857944485418,0.0,0.0,PNN interacting serine and arginine rich protein
MOSPD3,ENSG00000106330,0.010578498813427158,0.010578498813427158,0.0,0.0,0.0,0.0,0.0,0.0,motile sperm domain containing 3
CACNG7,ENSG00000105605,0.010575187392532825,0.010575187392532825,0.0,0.0,0.0,0.0,0.0,0.0,calcium voltage-gated channel auxiliary subunit gamma 7
CXCR6,ENSG00000172215,0.01057254895567894,0.01057254895567894,0.0,0.0,0.0,0.0,0.0,0.0,C-X-C motif chemokine receptor 6
POMP,ENSG00000132963,0.010562577235443057,0.0,0.0,0.0,0.0,0.010562577235443057,0.0,0.0,proteasome maturation protein
NAA80,ENSG00000243477,0.01056077125543946,0.0,0.0,0.0,0.0,0.01056077125543946,0.0,0.0,"N-alpha-acetyltransferase 80, NatH catalytic subunit"
IFT80,ENSG00000068885,0.010554047989461487,0.0,0.0,0.0,0.0,0.010554047989461487,0.0,0.0,intraflagellar transport 80
TMEM19,ENSG00000139291,0.010548629033326942,0.0,0.0,0.0,0.0,0.010548629033326942,0.0,0.0,transmembrane protein 19
CXCL14,ENSG00000145824,0.010544476470096086,0.0,0.0,0.0,0.0,0.010544476470096086,0.0,0.0,C-X-C motif chemokine ligand 14
XCR1,ENSG00000173578,0.010543805547058582,0.010543805547058582,0.0,0.0,0.0,0.0,0.0,0.0,X-C motif chemokine receptor 1
ARV1,ENSG00000173409,0.01054044551547794,0.0,0.0,0.0,0.0,0.01054044551547794,0.0,0.0,"ARV1 homolog, fatty acid homeostasis modulator"
SORBS2,ENSG00000154556,0.010538943413281,0.0,0.0,0.0,0.0,0.008588943413281,0.0078000000000000005,0.0,sorbin and SH3 domain containing 2
STX17-AS1,ENSG00000255145,0.010533822679232046,0.0,0.0,0.0,0.0,0.010533822679232046,0.0,0.0,STX17 antisense RNA 1
ATP5MG,ENSG00000167283,0.010530674723411258,0.0,0.0,0.0,0.0,0.010530674723411258,0.0,0.0,ATP synthase membrane subunit g
GNA11,ENSG00000088256,0.010525484569370747,0.010525484569370747,0.0,0.0,0.0,0.0,0.0,0.0,G protein subunit alpha 11
TSBP1,ENSG00000204296,0.010515924310311675,0.010515924310311675,0.0,0.0,0.0,0.0,0.0,0.0,testis expressed basic protein 1
SLC38A9,ENSG00000177058,0.010509982705116272,0.010509982705116272,0.0,0.0,0.0,0.0,0.0,0.0,solute carrier family 38 member 9
AASDHPPT,ENSG00000149313,0.010498399498090321,0.0,0.0,0.0,0.0,0.010498399498090321,0.0,0.0,aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase
MAGEL2,ENSG00000254585,0.010489608105125066,0.0,0.0,0.0,0.0,0.010489608105125066,0.0,0.0,MAGE family member L2
C5orf67,ENSG00000225940,0.010486191138625145,0.010486191138625145,0.0,0.0,0.0,0.0,0.0,0.0,chromosome 5 putative open reading frame 67
VSTM1,ENSG00000189068,0.010483752004802227,0.010483752004802227,0.0,0.0,0.0,0.0,0.0,0.0,V-set and transmembrane domain containing 1
CEP350,ENSG00000135837,0.010482078390224442,0.0,0.0,0.0,0.0,0.010482078390224442,0.0,0.0,centrosomal protein 350
DECR1,ENSG00000104325,0.010478543744659393,0.0,0.0,0.0,0.0,0.010478543744659393,0.0,0.0,"2,4-dienoyl-CoA reductase 1"
TRAPPC6B,ENSG00000182400,0.010470699112418873,0.0,0.0,0.0,0.0,0.010470699112418873,0.0,0.0,trafficking protein particle complex 6B
ELOVL6,ENSG00000170522,0.010468541748656395,0.0,0.0,0.0,0.0,0.010468541748656395,0.0,0.0,ELOVL fatty acid elongase 6
KIAA0232,ENSG00000170871,0.010465040109924882,0.0,0.0,0.0,0.0,0.010465040109924882,0.0,0.0,KIAA0232
AL050341.2,ENSG00000259943,0.010462547690933657,0.0,0.0,0.0,0.0,0.010462547690933657,0.0,0.0,"novel transcript, antisense to ZMPSTE24"
ARMC7,ENSG00000125449,0.010453995317220688,0.010453995317220688,0.0,0.0,0.0,0.0,0.0,0.0,armadillo repeat containing 7
KIR2DL4,ENSG00000189013,0.010450484231114388,0.010450484231114388,0.0,0.0,0.0,0.0,0.0,0.0,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4"
UBASH3B,ENSG00000154127,0.01044073795654682,0.0,0.0,0.0,0.0,0.01044073795654682,0.0,0.0,ubiquitin associated and SH3 domain containing B
COG5,ENSG00000164597,0.010435140487310802,0.0,0.0,0.0,0.0,0.010435140487310802,0.0,0.0,component of oligomeric golgi complex 5
OLFM3,ENSG00000118733,0.010431410228265787,0.0,0.0,0.0,0.0,0.010431410228265787,0.0,0.0,olfactomedin 3
DPP8,ENSG00000074603,0.010427945619643811,0.0,0.0,0.0,0.0,0.010427945619643811,0.0,0.0,dipeptidyl peptidase 8
DNAJC3,ENSG00000102580,0.0104270032764234,0.0,0.0,0.0,0.0,0.0104270032764234,0.0,0.0,DnaJ heat shock protein family (Hsp40) member C3
CYP4X1,ENSG00000186377,0.010423401399759892,0.0,0.0,0.0,0.0,0.010423401399759892,0.0,0.0,cytochrome P450 family 4 subfamily X member 1
DDX4,ENSG00000152670,0.010417994111776352,0.010417994111776352,0.0,0.0,0.0,0.0,0.0,0.0,DEAD-box helicase 4
ERH,ENSG00000100632,0.010410057783013762,0.0,0.0,0.0,0.0,0.010410057783013762,0.0,0.0,ERH mRNA splicing and mitosis factor
OR13C5,ENSG00000277556,0.010407970286905766,0.010407970286905766,0.0,0.0,0.0,0.0,0.0,0.0,olfactory receptor family 13 subfamily C member 5
OR13C2,ENSG00000276119,0.010407970286905766,0.010407970286905766,0.0,0.0,0.0,0.0,0.0,0.0,olfactory receptor family 13 subfamily C member 2
OR13C9,ENSG00000136839,0.010407970286905766,0.010407970286905766,0.0,0.0,0.0,0.0,0.0,0.0,olfactory receptor family 13 subfamily C member 9
CTPS1,ENSG00000171793,0.010403490525915188,0.0,0.0,0.0,0.0,0.010403490525915188,0.0,0.0,CTP synthase 1
PBX2,ENSG00000204304,0.010401643579825759,0.010401643579825759,0.0,0.0,0.0,0.0,0.0,0.0,PBX homeobox 2
LIN7C,ENSG00000148943,0.010390790948429908,0.0,0.0,0.0,0.0,0.010390790948429908,0.0,0.0,"lin-7 homolog C, crumbs cell polarity complex component"
IQSEC1,ENSG00000144711,0.010385736140404769,0.0,0.0,0.0,0.0,0.010385736140404769,0.0,0.0,IQ motif and Sec7 domain ArfGEF 1
FREM3,ENSG00000183090,0.010373106768086404,0.0,0.0,0.0,0.0,0.010373106768086404,0.0,0.0,FRAS1 related extracellular matrix 3
PRKCZ,ENSG00000067606,0.010371429168553273,0.0,0.0,0.0,0.0,0.010371429168553273,0.0,0.0,protein kinase C zeta
MRO,ENSG00000134042,0.010370310149730666,0.0,0.0,0.0,0.0,0.010370310149730666,0.0,0.0,maestro
FBXL5,ENSG00000118564,0.010369511531445427,0.0,0.0,0.0,0.0,0.010369511531445427,0.0,0.0,F-box and leucine rich repeat protein 5
TRIM8,ENSG00000171206,0.010361526706326177,0.0,0.0,0.0,0.0,0.010361526706326177,0.0,0.0,tripartite motif containing 8
AMN1,ENSG00000151743,0.010359084892231864,0.0,0.0,0.0,0.0,0.010359084892231864,0.0,0.0,antagonist of mitotic exit network 1 homolog
PRMT2,ENSG00000160310,0.010357263511124192,0.0,0.0,0.0,0.0,0.010357263511124192,0.0,0.0,protein arginine methyltransferase 2
ANKRD39,ENSG00000213337,0.010331967213871203,0.0,0.0,0.0,0.0,0.010331967213871203,0.0,0.0,ankyrin repeat domain 39
MYADM,ENSG00000179820,0.01031435839831829,0.01031435839831829,0.0,0.0,0.0,0.0,0.0,0.0,myeloid associated differentiation marker
FAM50A,ENSG00000071859,0.010311284456261097,0.0,0.0,0.0,0.0,0.010311284456261097,0.0,0.0,family with sequence similarity 50 member A
APC2,ENSG00000115266,0.010311077462676637,0.010311077462676637,0.0,0.0,0.0,0.0,0.0,0.0,APC regulator of WNT signaling pathway 2
HINT1,ENSG00000169567,0.010310554635027551,0.0,0.0,0.0,0.0,0.010310554635027551,0.0,0.0,histidine triad nucleotide binding protein 1
TTC37,ENSG00000198677,0.010302902775351114,0.0,0.0,0.0,0.0,0.010302902775351114,0.0,0.0,tetratricopeptide repeat domain 37
EFHC2,ENSG00000183690,0.010302260920697496,0.0,0.0,0.0,0.0,0.010302260920697496,0.0,0.0,EF-hand domain containing 2
CNBP,ENSG00000169714,0.010298434047832383,0.0,0.0,0.0,0.0,0.010298434047832383,0.0,0.0,CCHC-type zinc finger nucleic acid binding protein
ZDHHC23,ENSG00000184307,0.01029275156958566,0.0,0.0,0.0,0.0,0.01029275156958566,0.0,0.0,zinc finger DHHC-type palmitoyltransferase 23
CARMIL1,ENSG00000079691,0.010290919977101893,0.0,0.0,0.0,0.0,0.010290919977101893,0.0,0.0,capping protein regulator and myosin 1 linker 1
SRPRB,ENSG00000144867,0.010290876659561082,0.0,0.0,0.0,0.0,0.010290876659561082,0.0,0.0,SRP receptor subunit beta
UFL1,ENSG00000014123,0.010286861211016749,0.0,0.0,0.0,0.0,0.010286861211016749,0.0,0.0,UFM1 specific ligase 1
POP7,ENSG00000172336,0.010284251895629697,0.010284251895629697,0.0,0.0,0.0,0.0,0.0,0.0,"POP7 homolog, ribonuclease P/MRP subunit"
ANKRD46,ENSG00000186106,0.010283172243857455,0.0,0.0,0.0,0.0,0.010283172243857455,0.0,0.0,ankyrin repeat domain 46
LZTFL1,ENSG00000163818,0.010278134606778622,0.010278134606778622,0.0,0.0,0.0,0.0,0.0,0.0,leucine zipper transcription factor like 1
DDX25,ENSG00000109832,0.010276323291363958,0.0,0.0,0.0,0.0,0.010276323291363958,0.0,0.0,DEAD-box helicase 25
PRR14,ENSG00000156858,0.01026816270314157,0.01026816270314157,0.0,0.0,0.0,0.0,0.0,0.0,proline rich 14
BTBD3,ENSG00000132640,0.010266814766841804,0.0,0.0,0.0,0.0,0.010266814766841804,0.0,0.0,BTB domain containing 3
SNRK,ENSG00000163788,0.010263905787638116,0.007140851579606533,0.0,0.0,0.0,0.008478692892736483,0.0,0.0,SNF related kinase
RHOB,ENSG00000143878,0.01025830116548422,0.0,0.0,0.0,0.0,0.01025830116548422,0.0,0.0,ras homolog family member B
KIR2DL3,ENSG00000243772,0.010251296684145927,0.010251296684145927,0.0,0.0,0.0,0.0,0.0,0.0,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3"
RCBTB1,ENSG00000136144,0.010240456763735407,0.0,0.0,0.0,0.0,0.010240456763735407,0.0,0.0,RCC1 and BTB domain containing protein 1
PEG13,ENSG00000282164,0.010231690598505809,0.0,0.0,0.0,0.0,0.010231690598505809,0.0,0.0,paternally expressed 13
DSCAML1,ENSG00000177103,0.01022772579867337,0.0,0.0,0.0,0.0,0.01022772579867337,0.0,0.0,DS cell adhesion molecule like 1
TCAF2C,ENSG00000283528,0.010221830637479579,0.010221830637479579,0.0,0.0,0.0,0.0,0.0,0.0,TRPM8 channel associated factor 2C
VPS4B,ENSG00000119541,0.010218992658857904,0.0,0.0,0.0,0.0,0.010218992658857904,0.0,0.0,vacuolar protein sorting 4 homolog B
TAS2R39,ENSG00000236398,0.010214711902680269,0.010214711902680269,0.0,0.0,0.0,0.0,0.0,0.0,taste 2 receptor member 39
ZKSCAN1,ENSG00000106261,0.01020525230301751,0.01020525230301751,0.0,0.0,0.0,0.0,0.0,0.0,zinc finger with KRAB and SCAN domains 1
ILKAP,ENSG00000132323,0.010200103828530094,0.0,0.0,0.0,0.0,0.010200103828530094,0.0,0.0,ILK associated serine/threonine phosphatase
CPNE3,ENSG00000085719,0.010198712921551537,0.0,0.0,0.0,0.0,0.010198712921551537,0.0,0.0,copine 3
AC090227.2,ENSG00000266997,0.010198300704360008,0.010198300704360008,0.0,0.0,0.0,0.0,0.0,0.0,novel protein
MMGT1,ENSG00000169446,0.010197682347308556,0.0,0.0,0.0,0.0,0.010197682347308556,0.0,0.0,membrane magnesium transporter 1
CD83,ENSG00000112149,0.010196949635253414,0.0,0.0,0.0,0.0,0.010196949635253414,0.0,0.0,CD83 molecule
FIGNL1,ENSG00000132436,0.010190411713019607,0.0,0.0,0.0,0.0,0.010190411713019607,0.0,0.0,fidgetin like 1
EIF4EBP3,ENSG00000243056,0.01018698513507843,0.01018698513507843,0.0,0.0,0.0,0.0,0.0,0.0,eukaryotic translation initiation factor 4E binding protein 3
PPP1CA,ENSG00000172531,0.010176310024776293,0.0,0.0,0.0,0.0,0.010176310024776293,0.0,0.0,protein phosphatase 1 catalytic subunit alpha
ATF6B,ENSG00000213676,0.010174667229875922,0.010174667229875922,0.0,0.0,0.0,0.0,0.0,0.0,activating transcription factor 6 beta
FYCO1,ENSG00000163820,0.010174352671722313,0.007158290129154921,0.0,0.0,0.0,0.008384780139433582,0.0,0.0,FYVE and coiled-coil domain autophagy adaptor 1
METTL3,ENSG00000165819,0.010169234338636236,0.0,0.0,0.0,0.0,0.010169234338636236,0.0,0.0,methyltransferase like 3
TJP3,ENSG00000105289,0.010162297636270523,0.010162297636270523,0.0,0.0,0.0,0.0,0.0,0.0,tight junction protein 3
MRPL23,ENSG00000214026,0.010151073671715765,0.0,0.0,0.0,0.0,0.010151073671715765,0.0,0.0,mitochondrial ribosomal protein L23
LRRC49,ENSG00000137821,0.01014709136210755,0.0,0.0,0.0,0.0,0.01014709136210755,0.0,0.0,leucine rich repeat containing 49
SLC52A1,ENSG00000132517,0.010104416313374208,0.010104416313374208,0.0,0.0,0.0,0.0,0.0,0.0,solute carrier family 52 member 1
ECHS1,ENSG00000127884,0.010102267552095184,0.0,0.0,0.0,0.0,0.010102267552095184,0.0,0.0,"enoyl-CoA hydratase, short chain 1"
CDKL5,ENSG00000008086,0.010100952370603223,0.0,0.0,0.0,0.0,0.010100952370603223,0.0,0.0,cyclin dependent kinase like 5
APTX,ENSG00000137074,0.010099162097069275,0.0,0.0,0.0,0.0,0.010099162097069275,0.0,0.0,aprataxin
NTAQ1,ENSG00000156795,0.01009637610042195,0.0,0.0,0.0,0.0,0.01009637610042195,0.0,0.0,N-terminal glutamine amidase 1
MPRIP,ENSG00000133030,0.010093852746982906,0.0,0.0,0.0,0.0,0.010093852746982906,0.0,0.0,myosin phosphatase Rho interacting protein
NAXD,ENSG00000213995,0.010089684757131833,0.0,0.0,0.0,0.0,0.010089684757131833,0.0,0.0,NAD(P)HX dehydratase
C1orf216,ENSG00000142686,0.010087605455289132,0.0,0.0,0.0,0.0,0.010087605455289132,0.0,0.0,chromosome 1 open reading frame 216
FAHD1,ENSG00000180185,0.01008413263782252,0.0,0.0,0.0,0.0,0.01008413263782252,0.0,0.0,fumarylacetoacetate hydrolase domain containing 1
CNTN3,ENSG00000113805,0.010082764504117424,0.0,0.0,0.0,0.0,0.010082764504117424,0.0,0.0,contactin 3
EHD3,ENSG00000013016,0.010070232510195813,0.0,0.0,0.0,0.0,0.010070232510195813,0.0,0.0,EH domain containing 3
NAA35,ENSG00000135040,0.01007022494717756,0.0,0.0,0.0,0.0,0.01007022494717756,0.0,0.0,"N-alpha-acetyltransferase 35, NatC auxiliary subunit"
